,constellation,signal_path,satellite_coverage_area_km,path_loss,losses,antenna_gain,eirp_dB,noise,received_power_dB,cnr,spectral_efficiency,channel_capacity,agg_capacity,capacity_per_single_satellite,capacity_per_area_mbps/sqkm,total_cost_ownership,cost_per_capacity,aluminium_oxide_emissions_t,sulphur_oxide_emissions_t,carbon_oxide_emissions_t,cfc_gases_emissions_t,particulate_matter_emissions_t,photochemical_oxidation_emissions_t,total_emissions_t
2559,Starlink,577.7179694344184,115254.2372881356,170.29099289224462,6.951534334241745,37.34601936669452,67.34601936669452,-89.99782907027767,-75.59029960195754,14.407529468320135,3.841226,1920.613,30729.808,30729.807999999997,0.26662627529411764,1076091689.0225258,154953969.25111532,24.4185,0.34185899999999997,171.90624,6.83718,24.5259414,12.246756816000003,240.276477216
2560,OneWeb,1269.7268035754819,708333.3333333334,177.13088112027157,19.98421141583782,32.48423456664566,62.48423456664566,-89.99782907027767,-107.05776005320485,-17.05993098292717,1.647211,411.80275,6588.844,6588.844,0.009301897411764706,1609720209.7806253,175903170.7295013,0.00736,0.005152,1.85472,0.10304,0.0089792,0.134222848,2.113474048
2561,Kuiper,636.0879070012462,157601.97775030902,173.47980810838834,19.4247002208305,40.53473489203864,70.53473489203864,-89.99782907027767,-79.36117079782794,10.636658272449736,2.745734,686.4335,10982.936,10982.936,0.06968780567843137,1164737883.1675026,343177069.4038496,158.41,65.17643,54.36,86.7286,158.980878,6.313124,529.969032
2562,Starlink,567.403568720928,115254.2372881356,170.13451662986483,16.357897841546123,29.607269075047483,59.60726907504748,-89.99782907027767,-98.72258809605906,-8.724759025781381,1.647211,823.6055,13177.688,13177.688,0.11433582235294117,1126714459.0863845,378344932.84840643,24.4185,0.34185899999999997,171.90624,6.83718,24.5259414,12.246756816000003,240.276477216
2563,OneWeb,1273.4239126857597,708333.3333333334,177.15613538791894,16.768268546513998,38.69950401776603,68.69950401776603,-89.99782907027767,-90.49339904508851,-0.4955699748108344,1.647211,411.80275,6588.844,6588.844,0.009301897411764706,1418847495.417213,155045436.90826392,0.00736,0.005152,1.85472,0.10304,0.0089792,0.134222848,2.113474048
2564,Kuiper,638.3505282210034,157601.97775030902,173.51064976898914,20.59201837926499,43.886881267382556,73.88688126738256,-89.99782907027767,-86.5311016654445,3.466727404833179,1.647211,411.80275,6588.844,6588.844,0.04180686114509804,1247578048.9324965,612726992.222848,158.41,65.17643,54.36,86.7286,158.980878,6.313124,529.969032
2565,Starlink,572.4577673931024,115254.2372881356,170.2115444192687,9.995439447941925,40.00592309737264,70.00592309737263,-89.99782907027767,-80.61639864311485,9.381430427162826,2.635236,1317.618,21081.888,21081.888,0.18291638117647058,977243553.389528,205119329.14873,24.4185,0.34185899999999997,171.90624,6.83718,24.5259414,12.246756816000003,240.276477216
2566,OneWeb,1275.8751832285454,708333.3333333334,177.17283917287813,10.584963281424201,40.67008679480754,70.67008679480753,-89.99782907027767,-84.41431933143221,5.583509738845464,1.647211,411.80275,6588.844,6588.844,0.009301897411764706,1574747855.5946627,172081545.11294502,0.00736,0.005152,1.85472,0.10304,0.0089792,0.134222848,2.113474048
2567,Kuiper,636.5689994488448,157601.97775030902,173.4863750253238,10.024640349585843,43.39286835309977,73.39286835309977,-89.99782907027767,-75.78172590712867,14.216103163149,3.841226,960.3065,15364.904,15364.903999999999,0.09749182224313727,1245119801.2616708,262234484.30805472,158.41,65.17643,54.36,86.7286,158.980878,6.313124,529.969032
2568,Starlink,568.123895004489,115254.2372881356,170.14553648729677,10.625977153950643,32.86155145668261,62.86155145668261,-89.99782907027767,-84.75504178142002,5.242787288857656,1.647211,823.6055,13177.688,13177.688,0.11433582235294117,1009024964.1149652,338825404.44186574,24.4185,0.34185899999999997,171.90624,6.83718,24.5259414,12.246756816000003,240.276477216
2569,OneWeb,1279.9045226639919,708333.3333333334,177.20022684382667,16.177564817935895,37.63830402563306,67.63830402563306,-89.99782907027767,-90.86866542881754,-0.8708363585398615,1.647211,411.80275,6588.844,6588.844,0.009301897411764706,1494573747.8823824,163320469.94515508,0.00736,0.005152,1.85472,0.10304,0.0089792,0.134222848,2.113474048
2570,Kuiper,628.7633535121956,157601.97775030902,173.37920975918775,22.347510145913542,43.90510645554272,73.90510645554272,-89.99782907027767,-94.57210499954239,-4.574275929264715,1.647211,411.80275,6588.844,6588.844,0.04180686114509804,1199846629.4580107,589284507.7112347,158.41,65.17643,54.36,86.7286,158.980878,6.313124,529.969032
2571,Starlink,577.9426609970313,115254.2372881356,170.29437043417926,11.37785414255113,36.031242463525565,66.03124246352556,-89.99782907027767,-81.0424069321768,8.955422138100872,2.524739,1262.3695,20197.912,20197.912,0.17524658941176469,1092668674.452536,239384094.97241458,24.4185,0.34185899999999997,171.90624,6.83718,24.5259414,12.246756816000003,240.276477216
2572,OneWeb,1261.6873908118953,708333.3333333334,177.07571062550744,13.501854819000378,38.057407502530346,68.05740750253034,-89.99782907027767,-91.53020691946278,-1.53237784918511,1.647211,411.80275,6588.844,6588.844,0.009301897411764706,1517538229.7733376,165829927.89581951,0.00736,0.005152,1.85472,0.10304,0.0089792,0.134222848,2.113474048
2573,Kuiper,635.0968726337637,157601.97775030902,173.4662648107954,21.134915896370355,44.22865050574594,74.22865050574595,-89.99782907027767,-86.16245430668111,3.835374763596562,1.647211,411.80275,6588.844,6588.844,0.04180686114509804,1241377668.6317134,609681779.6402866,158.41,65.17643,54.36,86.7286,158.980878,6.313124,529.969032
2574,Starlink,574.3444788588731,115254.2372881356,170.24012438144683,8.48464250968524,34.91625416535597,64.91625416535598,-89.99782907027767,-78.6732634657049,11.324565604572769,2.856231,1428.1155,22849.848,22849.848,0.19825603411764706,892139094.3435223,172767691.6043418,24.4185,0.34185899999999997,171.90624,6.83718,24.5259414,12.246756816000003,240.276477216
2575,OneWeb,1270.7020662896841,708333.3333333334,177.137550092434,19.282530696446106,39.93696324136097,69.93696324136097,-89.99782907027767,-98.52526682395242,-8.527437753674747,1.647211,411.80275,6588.844,6588.844,0.009301897411764706,1540113300.5337276,168296832.70453572,0.00736,0.005152,1.85472,0.10304,0.0089792,0.134222848,2.113474048
2576,Kuiper,638.1268146293138,157601.97775030902,173.50760521580662,19.724592386307464,37.74182600893421,67.74182600893421,-89.99782907027767,-94.73080303195111,-4.732973961673437,1.647211,411.80275,6588.844,6588.844,0.04180686114509804,1268836498.4677517,623167722.447465,158.41,65.17643,54.36,86.7286,158.980878,6.313124,529.969032
2577,Starlink,568.0826769407383,115254.2372881356,170.144906292849,8.380924974451913,37.6961042399793,67.69610423997929,-89.99782907027767,-79.53790532691652,10.45992374336116,2.745734,1372.867,21965.872,21965.872,0.19058624235294117,1123660901.4567304,226360214.10604742,24.4185,0.34185899999999997,171.90624,6.83718,24.5259414,12.246756816000003,240.276477216
2578,OneWeb,1264.1974859584725,708333.3333333334,177.09297381668023,15.15891320039866,35.37045642589536,65.37045642589536,-89.99782907027767,-95.27115001195716,-5.273320941679486,1.647211,411.80275,6588.844,6588.844,0.009301897411764706,1433748471.6687121,156673750.29693717,0.00736,0.005152,1.85472,0.10304,0.0089792,0.134222848,2.113474048
2579,Kuiper,634.1111147696278,157601.97775030902,173.45277263950067,13.043011205241644,39.06662752293,69.06662752292999,-89.99782907027767,-84.72698440136571,5.270844668911963,1.647211,411.80275,6588.844,6588.844,0.04180686114509804,1169605867.4796932,574432265.6848891,158.41,65.17643,54.36,86.7286,158.980878,6.313124,529.969032
2580,Starlink,569.2702923169895,115254.2372881356,170.1630457799464,15.960616073679818,33.14878773182136,63.14878773182136,-89.99782907027767,-94.33355062796322,-4.335721557685545,1.647211,823.6055,13177.688,13177.688,0.11433582235294117,999569513.6848826,335650312.7146132,24.4185,0.34185899999999997,171.90624,6.83718,24.5259414,12.246756816000003,240.276477216
2581,OneWeb,1264.1709168352377,708333.3333333334,177.0927912668239,13.209180970910948,35.105768537296086,65.10576853729609,-89.99782907027767,-100.24622910786843,-10.248400037590756,1.647211,411.80275,6588.844,6588.844,0.009301897411764706,1484195290.2547264,162186357.57401496,0.00736,0.005152,1.85472,0.10304,0.0089792,0.134222848,2.113474048
2582,Kuiper,637.2419209974806,157601.97775030902,173.49555209037902,15.463262675644103,44.82433090281682,74.82433090281683,-89.99782907027767,-79.06402688186601,10.933802188411661,2.856231,714.05775,11424.924,11424.924,0.07249226287058824,1149431710.4758735,325565493.0483499,158.41,65.17643,54.36,86.7286,158.980878,6.313124,529.969032
2583,Starlink,570.3465964391781,115254.2372881356,170.17945245450795,7.776998116880408,40.298058722965074,70.29805872296507,-89.99782907027767,-80.00745223803943,9.99037683223824,2.745734,1372.867,21965.872,21965.872,0.19058624235294117,1091613075.1781294,219904215.85190076,24.4185,0.34185899999999997,171.90624,6.83718,24.5259414,12.246756816000003,240.276477216
2584,OneWeb,1266.3256490563342,708333.3333333334,177.10758343935333,16.74643415364323,32.93397946861815,62.93397946861815,-89.99782907027767,-105.90185938700233,-15.904030316724658,1.647211,411.80275,6588.844,6588.844,0.009301897411764706,1415466963.5764139,154676027.20219478,0.00736,0.005152,1.85472,0.10304,0.0089792,0.134222848,2.113474048
2585,Kuiper,634.0721513440275,157601.97775030902,173.45223891218853,14.241478638065374,35.79957342352284,65.79957342352284,-89.99782907027767,-96.80100663766842,-6.8031775673907475,1.647211,411.80275,6588.844,6588.844,0.04180686114509804,1346378296.87711,661251073.5865544,158.41,65.17643,54.36,86.7286,158.980878,6.313124,529.969032
2586,Starlink,564.3031568250344,115254.2372881356,170.08692496592172,12.657789152012484,34.94770536343305,64.94770536343304,-89.99782907027767,-74.48045219234378,15.517376877933899,4.338659,2169.3295,34709.272,34709.272,0.3011539776470588,1135130346.5276988,144714985.18854177,24.4185,0.34185899999999997,171.90624,6.83718,24.5259414,12.246756816000003,240.276477216
2587,OneWeb,1262.0553677521757,708333.3333333334,177.07824353584277,11.233385874486368,34.74491723241292,64.74491723241292,-89.99782907027767,-93.75133650210886,-3.7535074318311814,1.647211,411.80275,6588.844,6588.844,0.009301897411764706,1381402889.8260045,150953654.49155015,0.00736,0.005152,1.85472,0.10304,0.0089792,0.134222848,2.113474048
2588,Kuiper,637.2232781760725,157601.97775030902,173.4952979767211,13.072441101438299,42.71237895768357,72.71237895768357,-89.99782907027767,-77.70643160085794,12.291397469419735,3.510192,877.548,14040.768,14040.768,0.08909004950588235,1094486913.6481814,252248285.31925854,158.41,65.17643,54.36,86.7286,158.980878,6.313124,529.969032
2589,Starlink,567.1875978992194,115254.2372881356,170.1312098900961,9.73224710320745,36.52081290997359,66.52081290997359,-89.99782907027767,-72.72045511789838,17.277373952379293,4.735354,2367.677,37882.832,37882.832,0.32868927764705885,1013600897.1545882,118396216.25724953,24.4185,0.34185899999999997,171.90624,6.83718,24.5259414,12.246756816000003,240.276477216
2590,OneWeb,1265.1011140328271,708333.3333333334,177.09918013330594,16.65242137475154,36.83142093684983,66.83142093684984,-89.99782907027767,-88.41351125708694,1.5843178131907365,1.647211,411.80275,6588.844,6588.844,0.009301897411764706,1585303565.4282346,173235026.8284283,0.00736,0.005152,1.85472,0.10304,0.0089792,0.134222848,2.113474048
2591,Kuiper,639.6149991458412,157601.97775030902,173.52783811766588,13.338790658445442,44.57329355577089,74.57329355577089,-89.99782907027767,-81.20701483350116,8.790814236776512,2.524739,631.18475,10098.956,10098.956,0.0640788659137255,1321334633.1382554,423394148.15109545,158.41,65.17643,54.36,86.7286,158.980878,6.313124,529.969032
2592,Starlink,572.0646186482395,115254.2372881356,170.2055771324264,7.539568384065373,39.07211231021439,69.0721123102144,-89.99782907027767,-78.25787920270528,11.739949867572392,2.856231,1428.1155,22849.848,22849.848,0.19825603411764706,1003872319.1487155,194405451.28497422,24.4185,0.34185899999999997,171.90624,6.83718,24.5259414,12.246756816000003,240.276477216
2593,OneWeb,1265.3033547928605,708333.3333333334,177.10056856027705,13.85542189143302,34.70115577178633,64.70115577178633,-89.99782907027767,-103.59172199572818,-13.593892925450504,1.647211,411.80275,6588.844,6588.844,0.009301897411764706,1425064830.476751,155724840.03920275,0.00736,0.005152,1.85472,0.10304,0.0089792,0.134222848,2.113474048
2594,Kuiper,632.8971277363985,157601.97775030902,173.43612782182288,20.024567088644563,42.940231339805635,72.94023133980564,-89.99782907027767,-79.51656909630982,10.481259973967852,2.745734,686.4335,10982.936,10982.936,0.06968780567843137,1104294889.2052274,325368213.15066534,158.41,65.17643,54.36,86.7286,158.980878,6.313124,529.969032
2595,Starlink,567.9385539476792,115254.2372881356,170.14270239678092,15.246111738393711,35.874609296673256,65.87460929667326,-89.99782907027767,-84.19663261491247,5.801196455365201,1.647211,823.6055,13177.688,13177.688,0.11433582235294117,1062325789.4892917,356723548.05259585,24.4185,0.34185899999999997,171.90624,6.83718,24.5259414,12.246756816000003,240.276477216
2596,OneWeb,1268.163107623175,708333.3333333334,177.12017766767065,12.509542730144199,38.47555662264942,68.47555662264942,-89.99782907027767,-81.48721688495476,8.510612185322913,2.524739,631.18475,10098.956,10098.956,0.014257349647058822,1530418203.8847742,109110397.82696721,0.00736,0.005152,1.85472,0.10304,0.0089792,0.134222848,2.113474048
2597,Kuiper,638.9227273842498,157601.97775030902,173.5184320646909,12.567293702524536,36.21784659758595,66.21784659758595,-89.99782907027767,-93.45349365390578,-3.4556645836281064,1.647211,411.80275,6588.844,6588.844,0.04180686114509804,1152412348.3152866,565987957.6976275,158.41,65.17643,54.36,86.7286,158.980878,6.313124,529.969032
2598,Starlink,568.308185604086,115254.2372881356,170.14835359852736,10.57133982973729,35.57326466953928,65.57326466953927,-89.99782907027767,-90.80756865526757,-0.8097395849898987,1.647211,823.6055,13177.688,13177.688,0.11433582235294117,1160879504.6872375,389817379.81966376,24.4185,0.34185899999999997,171.90624,6.83718,24.5259414,12.246756816000003,240.276477216
2599,OneWeb,1266.0116919077682,708333.3333333334,177.10542970010567,13.726617946161099,40.84144127128531,70.8414412712853,-89.99782907027767,-84.67435421725608,5.323474853021594,1.647211,411.80275,6588.844,6588.844,0.009301897411764706,1568293030.8015583,171376190.1446023,0.00736,0.005152,1.85472,0.10304,0.0089792,0.134222848,2.113474048
2600,Kuiper,634.9064857386596,157601.97775030902,173.46366059788326,15.580333984915635,42.76485487113583,72.76485487113584,-89.99782907027767,-81.74339651807864,8.254432552199034,2.370043,592.51075,9480.172,9480.172,0.06015262076862746,1169365107.4874415,399155784.0753692,158.41,65.17643,54.36,86.7286,158.980878,6.313124,529.969032
2601,Starlink,565.4063164768576,115254.2372881356,170.10388848871276,8.384855388478842,32.30680119003621,62.30680119003621,-89.99782907027767,-87.90900273137031,2.088826338907367,1.647211,823.6055,13177.688,13177.688,0.11433582235294117,1081624064.8560998,363203809.87835205,24.4185,0.34185899999999997,171.90624,6.83718,24.5259414,12.246756816000003,240.276477216
2602,OneWeb,1271.0721702345922,708333.3333333334,177.14007957125182,13.114196493752916,39.35672791006305,69.35672791006306,-89.99782907027767,-93.51886097338256,-3.521031903104884,1.647211,411.80275,6588.844,6588.844,0.009301897411764706,1435713430.3042367,156888472.36617687,0.00736,0.005152,1.85472,0.10304,0.0089792,0.134222848,2.113474048
2603,Kuiper,625.5771733533114,157601.97775030902,173.33508319520038,14.411022628223792,40.703514273630645,70.70351427363065,-89.99782907027767,-88.1003842403201,1.8974448299575783,1.647211,411.80275,6588.844,6588.844,0.04180686114509804,1129161966.8460886,554568923.5796056,158.41,65.17643,54.36,86.7286,158.980878,6.313124,529.969032
2604,Starlink,576.0345935700722,115254.2372881356,170.26564668234278,14.990465383487415,34.183037312415095,64.1830373124151,-89.99782907027767,-96.8047586816494,-6.806929611371729,1.647211,823.6055,13177.688,13177.688,0.11433582235294117,961000894.8221217,322699168.44198227,24.4185,0.34185899999999997,171.90624,6.83718,24.5259414,12.246756816000003,240.276477216
2605,OneWeb,1269.887981558303,708333.3333333334,177.13198362943103,21.065640678577893,39.030408501958746,69.03040850195875,-89.99782907027767,-100.8344506755207,-10.836621605243025,1.647211,411.80275,6588.844,6588.844,0.009301897411764706,1568152005.0912585,171360779.47295552,0.00736,0.005152,1.85472,0.10304,0.0089792,0.134222848,2.113474048
2606,Kuiper,639.1009789608523,157601.97775030902,173.5208549829951,11.504253470747393,39.811099789079364,69.81109978907936,-89.99782907027767,-76.02625142965496,13.971577640622712,3.841226,960.3065,15364.904,15364.903999999999,0.09749182224313727,1137966963.6550026,239667042.1362599,158.41,65.17643,54.36,86.7286,158.980878,6.313124,529.969032
