,constellation,losses,path_loss,antenna_gain,earth_atmospheric_losses,distance,satellite_coverage_area_km,eirp,noise,received_power,cnr,spectral_efficiency,channel_capacity,aggregate_capacity,sat_capacity
2233,OneWeb,10.321974011933657,177.14085326024912,38.17927505385625,9.791974011933657,1271.645915077516,708333.3333333334,68.17927505385626,-89.99782907027767,-87.78683616181848,2.2109929084591897,1.647211,411.80275,6588.844,6588.844
2234,Kuiper,14.208976591351487,173.5053116209109,42.79351951815875,13.678976591351487,641.4451277013894,157407.40740740742,72.79351951815875,-89.99782907027767,-77.46258316723912,12.535245903038557,3.510192,877.548,14040.768,14040.768
2235,Starlink,15.083070681219825,170.10528400118187,35.22926148460002,14.553070681219825,572.5361290325869,101190.47619047618,65.22926148460002,-89.99782907027767,-90.57375426135044,-0.5759251910727698,1.647211,823.6055,13177.688,13177.688
2236,OneWeb,10.016610791977666,177.11945950277823,37.19805708413421,9.486610791977666,1271.645915077516,708333.3333333334,67.1980570841342,-89.99782907027767,-80.97180948470519,9.026019585572485,2.524739,631.18475,10098.956,10098.956
2237,Kuiper,13.770417982992942,173.61228329191127,42.15753847890027,13.240417982992943,641.4451277013894,157407.40740740742,72.15753847890028,-89.99782907027767,-74.40500029637354,15.592828773904131,4.338659,1084.66475,17354.636,17354.636
2238,Starlink,6.12746074582132,170.24287054104644,35.62340621429045,5.59746074582132,572.5361290325869,101190.47619047618,65.62340621429044,-89.99782907027767,-71.0078012702644,18.99002780001328,5.593162,2796.581,44745.296,44745.296
2239,OneWeb,11.696554689412382,177.128490199387,38.88381363789756,11.166554689412383,1271.645915077516,708333.3333333334,68.88381363789756,-89.99782907027767,-87.84236688535894,2.1554621849187328,1.647211,411.80275,6588.844,6588.844
2240,Kuiper,14.240234808384155,173.53213538377508,41.941982747536926,13.710234808384156,641.4451277013894,157407.40740740742,71.94198274753693,-89.99782907027767,-68.35151149679542,21.64631757348225,5.768987,1442.24675,23075.948,23075.948
2241,Starlink,14.883809696554568,170.12098954666425,38.27228773440795,14.353809696554569,572.5361290325869,101190.47619047618,68.27228773440795,-89.99782907027767,-83.14310495558273,6.854724114694946,2.10485,1052.425,16838.8,16838.8
2242,OneWeb,10.37698006413821,177.17328416555796,37.93638886660178,9.846980064138211,1271.645915077516,708333.3333333334,67.93638886660179,-89.99782907027767,-79.73889022447004,10.258938845807634,2.745734,686.4335,10982.936,10982.936
2243,Kuiper,10.429945060406032,173.5579468833725,42.87544194470659,9.899945060406033,641.4451277013894,157407.40740740742,72.87544194470658,-89.99782907027767,-62.22212867827074,27.775700392006932,5.768987,1442.24675,23075.948,23075.948
2244,Starlink,12.934046149159329,170.17658177099435,39.51377034701296,12.40404614915933,572.5361290325869,101190.47619047618,69.51377034701295,-89.99782907027767,-83.70219973331338,6.295629336964296,1.972253,986.1265,15778.024,15778.024
2245,OneWeb,15.295417674717141,177.17221853005435,34.95783900883158,14.765417674717142,1271.645915077516,708333.3333333334,64.95783900883157,-89.99782907027767,-89.78194365276703,0.21588541751064838,1.647211,411.80275,6588.844,6588.844
2246,Kuiper,11.74836784285988,173.49227898461788,42.64861644763088,11.21836784285988,641.4451277013894,157407.40740740742,72.64861644763087,-89.99782907027767,-77.85596969574208,12.1418593745356,3.291954,822.9885,13167.816,13167.816
2247,Starlink,9.427627540605318,170.32429402065276,36.91525815841407,8.897627540605319,572.5361290325869,101190.47619047618,66.91525815841408,-89.99782907027767,-68.95117960828004,21.04664946199763,5.768987,2884.4935,46151.896,46151.896
2248,OneWeb,11.875859976639163,177.19767142366084,39.00814885546749,11.345859976639163,1271.645915077516,708333.3333333334,69.00814885546748,-89.99782907027767,-77.56764945384523,12.43017961643244,3.510192,877.548,14040.768,14040.768
2249,Kuiper,4.842089540055788,173.68537180688952,44.41412822053063,4.312089540055788,641.4451277013894,157407.40740740742,74.41412822053063,-89.99782907027767,-67.68891049872886,22.308918571548816,5.768987,1442.24675,23075.948,23075.948
2250,Starlink,13.554022850112219,170.27775154268414,37.30283705774308,13.02402285011222,572.5361290325869,101190.47619047618,67.30283705774309,-89.99782907027767,-80.09172176729071,9.906107302986968,2.745734,1372.867,21965.872,21965.872
2251,OneWeb,6.236326833091494,177.17944848293826,37.22633476109285,5.706326833091493,1271.645915077516,708333.3333333334,67.22633476109286,-89.99782907027767,-82.91940200261756,7.078427067660115,2.10485,526.2125,8419.4,8419.4
2252,Kuiper,13.933466952031145,173.58658531071188,41.003173815845344,13.403466952031145,641.4451277013894,157407.40740740742,71.00317381584534,-89.99782907027767,-82.39518933366381,7.602639736613867,2.193247,548.31175,8772.988,8772.988
2253,Starlink,11.056058206521959,170.3113905278974,38.58834917636794,10.52605820652196,572.5361290325869,101190.47619047618,68.58834917636794,-89.99782907027767,-83.15738624111017,6.8404428291675,2.10485,1052.425,16838.8,16838.8
2254,OneWeb,13.837796991697562,177.13283792983106,36.18972486651502,13.307796991697563,1271.645915077516,708333.3333333334,66.18972486651502,-89.99782907027767,-80.49144942806882,9.506379642208856,2.635236,658.809,10540.944,10540.944
2255,Kuiper,9.054341446343594,173.52483024826228,43.18761243958775,8.524341446343595,641.4451277013894,157407.40740740742,73.18761243958775,-89.99782907027767,-67.60041754426805,22.39741152600962,5.768987,1442.24675,23075.948,23075.948
2256,Starlink,13.141119157867854,170.16575426964357,38.466345062993184,12.611119157867854,572.5361290325869,101190.47619047618,68.46634506299318,-89.99782907027767,-74.22006516304351,15.77776390723416,4.338659,2169.3295,34709.272,34709.272
2257,OneWeb,12.488253491226244,177.1379167783935,36.912243622559025,11.958253491226245,1271.645915077516,708333.3333333334,66.91224362255903,-89.99782907027767,-87.08636320839584,2.9114658618818368,1.647211,411.80275,6588.844,6588.844
2258,Kuiper,10.264782329350137,173.4917667572839,42.28994942671308,9.734782329350137,641.4451277013894,157407.40740740742,72.28994942671308,-89.99782907027767,-77.84575254365485,12.152076526622821,3.291954,822.9885,13167.816,13167.816
2259,Starlink,11.351497139330315,170.05729122134375,39.89611556705971,10.821497139330315,572.5361290325869,101190.47619047618,69.89611556705971,-89.99782907027767,-78.92547512108173,11.072353949195943,2.856231,1428.1155,22849.848,22849.848
2260,OneWeb,19.191078456732935,177.05882477619224,37.43570319748127,18.661078456732934,1271.645915077516,708333.3333333334,67.43570319748127,-89.99782907027767,-90.31072691403955,-0.31289784376187413,1.647211,411.80275,6588.844,6588.844
2261,Kuiper,12.037117265389137,173.50223929034036,43.75553632838773,11.507117265389137,641.4451277013894,157407.40740740742,73.75553632838773,-89.99782907027767,-64.90430348089963,25.093525589378046,5.768987,1442.24675,23075.948,23075.948
2262,Starlink,11.731679359675372,170.25167980725053,38.19377297547524,11.201679359675373,572.5361290325869,101190.47619047618,68.19377297547524,-89.99782907027767,-73.17697829894443,16.82085077133324,4.735354,2367.677,37882.832,37882.832
2263,OneWeb,15.953612444970899,177.1308017360583,39.14253706281452,15.4236124449709,1271.645915077516,708333.3333333334,69.14253706281451,-89.99782907027767,-90.1354753714092,-0.1376463011315252,1.647211,411.80275,6588.844,6588.844
2264,Kuiper,14.858034409939668,173.63014264612838,42.942959937350395,14.328034409939669,641.4451277013894,157407.40740740742,72.9429599373504,-89.99782907027767,-81.0577366255253,8.94009244475238,2.524739,631.18475,10098.956,10098.956
2265,Starlink,12.838096139855212,170.1785277181761,37.689052117257745,12.308096139855213,572.5361290325869,101190.47619047618,67.68905211725775,-89.99782907027767,-72.78114313838057,17.216685931897104,4.735354,2367.677,37882.832,37882.832
2266,OneWeb,12.205227364710431,177.13916733043067,40.402309907532334,11.675227364710432,1271.645915077516,708333.3333333334,70.40230990753233,-89.99782907027767,-82.53057952860613,7.467249541671549,2.10485,526.2125,8419.4,8419.4
2267,Kuiper,12.50057483139696,173.52453879509812,44.01334465910459,11.970574831396961,641.4451277013894,157407.40740740742,74.01334465910459,-89.99782907027767,-78.5488347544598,11.44899431581787,2.856231,714.05775,11424.924,11424.924
2268,Starlink,13.210445566213743,170.22121195164897,38.413117847099414,12.680445566213743,572.5361290325869,101190.47619047618,68.41311784709941,-89.99782907027767,-77.3557441531739,12.642084917103773,3.510192,1755.096,28081.536,28081.536
2269,OneWeb,8.980644196934815,177.178364770505,37.03685854434684,8.450644196934816,1271.645915077516,708333.3333333334,67.03685854434684,-89.99782907027767,-84.36876150753422,5.629067562743458,1.647211,411.80275,6588.844,6588.844
2270,Kuiper,13.03786574191757,173.4672885390261,43.0175800301939,12.50786574191757,641.4451277013894,157407.40740740742,73.0175800301939,-89.99782907027767,-71.93841024553369,18.059418824743986,4.936639,1234.15975,19746.556,19746.556
2271,Starlink,10.282207294425781,170.32707877919643,39.20443691628544,9.752207294425782,572.5361290325869,101190.47619047618,69.20443691628543,-89.99782907027767,-69.38733732277524,20.610491747502437,5.768987,2884.4935,46151.896,46151.896
2272,OneWeb,17.955873454253513,177.1528521152328,41.03130003617152,17.425873454253512,1271.645915077516,708333.3333333334,71.03130003617153,-89.99782907027767,-90.86011200524649,-0.8622829349688175,1.647211,411.80275,6588.844,6588.844
2273,Kuiper,7.5150869474887,173.39827397570832,43.06597641132619,6.9850869474887,641.4451277013894,157407.40740740742,73.06597641132619,-89.99782907027767,-71.76624961719857,18.231579453079107,4.936639,1234.15975,19746.556,19746.556
2274,Starlink,13.67497004665984,170.11665833373544,37.89043229102616,13.144970046659841,572.5361290325869,101190.47619047618,67.89043229102616,-89.99782907027767,-80.2419100084151,9.75591906186257,2.745734,1372.867,21965.872,21965.872
2275,OneWeb,6.975643177532794,177.13649571512917,36.435018070222284,6.445643177532793,1271.645915077516,708333.3333333334,66.43501807022228,-89.99782907027767,-86.55248049187672,3.445348578400953,1.647211,411.80275,6588.844,6588.844
2276,Kuiper,15.910134992605876,173.6804518526916,43.331949984930496,15.380134992605877,641.4451277013894,157407.40740740742,73.3319499849305,-89.99782907027767,-88.34668532293406,1.6511437473436104,1.647211,411.80275,6588.844,6588.844
2277,Starlink,17.131577712066377,170.14168269291815,36.666440006797245,16.601577712066376,572.5361290325869,101190.47619047618,66.66644000679725,-89.99782907027767,-77.93976271103621,12.058066359241465,3.291954,1645.977,26335.632,26335.632
2278,OneWeb,5.760037262663307,177.1734579566495,38.692010985729304,5.2300372626633065,1271.645915077516,708333.3333333334,68.6920109857293,-89.99782907027767,-86.53732972463362,3.4604993456440525,1.647211,411.80275,6588.844,6588.844
2279,Kuiper,12.15252704621854,173.57111377852004,45.364093967613016,11.62252704621854,641.4451277013894,157407.40740740742,75.36409396761302,-89.99782907027767,-67.47380144974143,22.524027620536245,5.768987,1442.24675,23075.948,23075.948
2280,Starlink,12.891855551444095,170.21544230906022,35.27854045109214,12.361855551444096,572.5361290325869,101190.47619047618,65.27854045109214,-89.99782907027767,-73.83509818056808,16.162730889709593,4.603122,2301.561,36824.976,36824.976
2281,OneWeb,10.64439476954909,177.1057348623188,35.6332308972102,10.11439476954909,1271.645915077516,708333.3333333334,65.6332308972102,-89.99782907027767,-84.9189882001716,5.078840870106077,1.647211,411.80275,6588.844,6588.844
2282,Kuiper,9.500290702762696,173.46043627241022,40.0644816492743,8.970290702762696,641.4451277013894,157407.40740740742,70.0644816492743,-89.99782907027767,-70.39782875107403,19.600000319203644,5.768987,1442.24675,23075.948,23075.948
2283,Starlink,15.607338566975352,170.19049718028685,36.68948519334167,15.077338566975353,572.5361290325869,101190.47619047618,66.68948519334167,-89.99782907027767,-80.62065179528909,9.377177274988583,2.635236,1317.618,21081.888,21081.888
2284,OneWeb,14.056141862758823,177.14346421908704,38.865419169558166,13.526141862758823,1271.645915077516,708333.3333333334,68.86541916955817,-89.99782907027767,-81.76072037616771,8.237108694109963,2.370043,592.51075,9480.172,9480.172
2285,Kuiper,15.442867724019543,173.55398075866816,42.76123390202116,14.912867724019543,641.4451277013894,157407.40740740742,72.76123390202116,-89.99782907027767,-77.30635751110108,12.691471559176591,3.510192,877.548,14040.768,14040.768
2286,Starlink,11.363247455527867,170.2504675518994,37.70198880395722,10.833247455527868,572.5361290325869,101190.47619047618,67.70198880395722,-89.99782907027767,-68.89659208551191,21.101236984765762,5.768987,2884.4935,46151.896,46151.896
2287,OneWeb,10.935502489447504,177.14670910609465,39.04867770473657,10.405502489447505,1271.645915077516,708333.3333333334,69.04867770473658,-89.99782907027767,-87.8525428400622,2.1452862302154756,1.647211,411.80275,6588.844,6588.844
2288,Kuiper,14.33172765139083,173.46572255784463,40.50551757091938,13.80172765139083,641.4451277013894,157407.40740740742,70.50551757091938,-89.99782907027767,-74.79845456847791,15.199374501799767,4.206428,1051.607,16825.712,16825.712
2289,Starlink,16.83292031009111,170.28912287433218,36.42759293480883,16.30292031009111,572.5361290325869,101190.47619047618,66.42759293480883,-89.99782907027767,-79.95873434536392,10.039094724913753,2.745734,1372.867,21965.872,21965.872
2290,OneWeb,8.456623091336935,177.10824954705788,36.827480143162575,7.926623091336935,1271.645915077516,708333.3333333334,66.82748014316257,-89.99782907027767,-72.6569068075275,17.34092226275017,4.735354,1183.8385,18941.416,18941.416
2291,Kuiper,15.399422580215115,173.6510370860988,44.83308972743331,14.869422580215115,641.4451277013894,157407.40740740742,74.8330897274333,-89.99782907027767,-68.00459258666578,21.993236483611895,5.768987,1442.24675,23075.948,23075.948
2292,Starlink,12.485927407578266,170.1341277694347,39.81246352167292,11.955927407578267,572.5361290325869,101190.47619047618,69.81246352167292,-89.99782907027767,-74.08851259449392,15.909316475783754,4.603122,2301.561,36824.976,36824.976
2293,OneWeb,13.501316149238512,177.12674476046567,38.82544457315199,12.971316149238513,1271.645915077516,708333.3333333334,68.825444573152,-89.99782907027767,-88.11676638112584,1.8810626891518325,1.647211,411.80275,6588.844,6588.844
2294,Kuiper,13.023625984870002,173.48115222694412,44.41315230551011,12.493625984870002,641.4451277013894,157407.40740740742,74.41315230551011,-89.99782907027767,-74.38026795531576,15.617561114961916,4.338659,1084.66475,17354.636,17354.636
2295,Starlink,11.967081094820161,170.1579201963449,37.56072862065629,11.437081094820162,572.5361290325869,101190.47619047618,67.56072862065629,-89.99782907027767,-83.63290037882612,6.364928691451553,1.972253,986.1265,15778.024,15778.024
2296,OneWeb,13.227180348214317,177.1654704254861,38.224397974352385,12.697180348214317,1271.645915077516,708333.3333333334,68.22439797435239,-89.99782907027767,-85.28177343847798,4.716055631799691,1.647211,411.80275,6588.844,6588.844
2297,Kuiper,7.726104028482767,173.4540985454641,45.21773210039579,7.196104028482766,641.4451277013894,157407.40740740742,75.21773210039579,-89.99782907027767,-63.61887670201408,26.378952368263597,5.768987,1442.24675,23075.948,23075.948
2298,Starlink,12.860894440769608,170.15525153863268,39.67885549765709,12.330894440769608,572.5361290325869,101190.47619047618,69.67885549765708,-89.99782907027767,-72.94629931395184,17.051529756325834,4.735354,2367.677,37882.832,37882.832
